"","gen","sig1","sig2","a1","a2","r","logL","accept_rate"
"3013",3012000,0.00477260538444768,0.00122350201834126,0.791531116937067,2.97366208952453,0.248287869833335,-17.2204423094865,0.247
"3014",3013000,0.00582377797641677,0.00223212724115911,1.0305326718926,2.82599777704619,0.349983194254801,-15.7939016198687,0.228
"3015",3014000,0.00388839086884837,0.00328282917495361,1.02448051362919,2.82770014879857,0.225547294022461,-17.6094100765961,0.141
"3016",3015000,0.00421026295760265,0.00272138316726287,1.02593954738878,2.8277012686273,-0.0145440001491,-18.2400779782636,0.353
"3017",3016000,0.00404821411392509,0.00247487436496779,1.03656112071176,2.82769880278983,0.0794042103465807,-16.8352342762292,0.175
"3018",3017000,0.00368953136803217,0.00196026810523487,1.02214877664716,2.82770928600993,0.0977640861761689,-16.0001811924409,0.323
"3019",3018000,0.00504946371920028,0.0017114644179147,0.665482734127919,2.82843774452071,0.552315357126923,-15.9146532102017,0.271
"3020",3019000,0.00500864456168987,0.00311187756651315,0.814597431795576,2.90890802252669,0.436670582235368,-15.4340202988211,0.23
"3021",3020000,0.00475419669960064,0.00222527440116239,0.283757602863919,2.90890802252669,0.230552709888731,-16.9725463746158,0.162
"3022",3021000,0.00334292798059473,0.00289685685478264,0.670095008271675,2.77024594675805,0.46640156196947,-15.3985236952089,0.167
"3023",3022000,0.00354369119651178,0.0030049601237842,0.67472936301894,2.7888148558046,0.100135818922905,-16.4607542240018,0.292
"3024",3023000,0.00491918103037834,0.00215044125879299,0.674728483119915,2.78881106501833,0.448730980367292,-13.7203835556137,0.286
"3025",3024000,0.00344940693903048,0.00256453302070379,0.674728526617085,2.78881103748251,0.048774376260092,-16.0386713477717,0.166
"3026",3025000,0.00425698350294108,0.00211780276869442,0.674715665070964,2.78881103754106,0.489283809161946,-13.7094507873134,0.271
"3027",3026000,0.0040960850966623,0.00345256727017961,0.48543027439776,2.78881103741678,0.423720332886429,-16.6444276378456,0.299
"3028",3027000,0.00317998873306675,0.00344471750011821,0.289806897898813,2.78879940322211,0.423735118592915,-20.4883673901574,0.252
"3029",3028000,0.0051619862938237,0.00159484972538296,0.860635151773754,2.77552739884165,0.27196522308906,-14.9179934512964,0.141
"3030",3029000,0.00323336520467146,0.00211035804742733,0.861616418279304,3.02246946201662,0.382916737396445,-14.7815286788945,0.24
"3031",3030000,0.00584321530519608,0.00206258909391982,0.861616396531558,2.87679556126238,0.224518477046618,-15.3998174652206,0.246
"3032",3031000,0.00328529775565937,0.00316297027621941,0.86161641350914,3.30172657596266,0.208231558864467,-21.9190541854339,0.251
"3033",3032000,0.00336459457434343,0.00193107863792008,0.861606838241037,3.00734661017994,0.273131881100764,-14.50263537901,0.256
"3034",3033000,0.00981328761487313,0.00392206136848272,0.814253157282064,3.16973723065682,0.499210826783029,-23.9639409425919,0.238
"3035",3034000,0.00483407095754375,0.00176961380411185,0.834319563587899,2.84969558307009,0.460543865390418,-14.1615843331894,0.199
"3036",3035000,0.00363575955007241,0.00225866846691146,0.759488304426294,2.85065830853209,0.272763900449708,-13.6068704940611,0.229
"3037",3036000,0.00559552861844762,0.00193394356918155,0.759405819066482,2.85100858719642,-0.0170095599572153,-17.0506801792245,0.241
"3038",3037000,0.00364800717079453,0.00244203284373341,0.759406560925079,2.87249859127621,0.397612587868131,-13.7676135501965,0.319
"3039",3038000,0.00479874463471652,0.00158500165908733,0.759406542645024,2.92166840655946,0.380734907201639,-14.3984846825591,0.143
"3040",3039000,0.004445473955692,0.00169009882960998,0.759406570051819,3.05501691129634,0.446459153576928,-15.8377995368411,0.203
"3041",3040000,0.0047511460744946,0.00195492435377401,0.759406695698687,3.05282671570931,0.392598851104554,-15.0386814817637,0.282
"3042",3041000,0.00238008762681787,0.00175378959363112,0.759406879589513,3.0528267510215,0.256892423375451,-17.782106570901,0.252
"3043",3042000,0.00384713733837671,0.00171777054673589,0.759503414328555,3.05787492937195,0.278467309299603,-15.1242099881812,0.274
"3044",3043000,0.00335451324946328,0.00204998747757113,0.438723749592236,2.94524675298136,0.475430741740884,-17.2292160751592,0.186
"3045",3044000,0.00375934526622081,0.00205564552578163,0.427291575856505,2.62875437040853,0.409030029966652,-14.9362692325893,0.138
"3046",3045000,0.00451950170837218,0.00291045522469379,0.482918389943727,2.62868397511895,0.0840691547486718,-17.8386101656694,0.292
"3047",3046000,0.00599375423576062,0.0021065148551571,0.498274620701701,2.62868397204237,0.48184265269114,-15.8704983684404,0.33
"3048",3047000,0.00307769869432065,0.00178279001002035,0.530543781479232,2.62868397417196,0.286121130026439,-15.3099414333181,0.157
"3049",3048000,0.00432745223980097,0.00197794205773226,0.927291356619764,2.62868397391433,0.0367569250520381,-18.2652220930641,0.336
"3050",3049000,0.00343314674553189,0.0024471562360994,0.972459308148348,2.62867622244609,0.207980865332571,-16.916354877863,0.156
"3051",3050000,0.00431761280453598,0.00217688872564272,0.913163946660976,2.64072855767655,0.500378094848049,-16.6245005523168,0.299
"3052",3051000,0.00499317718293874,0.00182827379698035,0.752245526564212,2.68625886787261,0.367792823590998,-14.5398560268786,0.306
"3053",3052000,0.00575968174926091,0.0015517277767905,0.924288819289518,2.64324465297557,-0.0663915303298456,-20.0867724343675,0.142
"3054",3053000,0.00417992887419848,0.00220955024207695,0.936122461063609,2.98778557734705,0.183454068449788,-15.181546837228,0.195
"3055",3054000,0.00521028468351095,0.00194872229842186,0.936156065349574,2.98890389581512,0.533349780457005,-15.4739589115496,0.337
"3056",3055000,0.00438567446744486,0.00340528847235167,0.936157131816092,2.98852893780728,0.269565558216142,-17.1736630964399,0.27
"3057",3056000,0.00490661202197301,0.0029508038675931,0.936156855500022,3.02295813461407,0.539799384172222,-15.9115558013165,0.131
"3058",3057000,0.00446784344598737,0.00230538523516293,0.936156882107567,2.7900545748975,0.343565323847805,-14.4058703682326,0.327
"3059",3058000,0.00380721483257056,0.00243818798522703,0.936154749121768,3.11628697222775,0.42364404499452,-15.7123590425834,0.116
"3060",3059000,0.00297109323986177,0.00207480285307831,0.936155787303943,3.10889415738579,0.354771797816827,-16.4945798264888,0.436
"3061",3060000,0.00481950143634421,0.00291482916079601,0.936152117576513,3.11072779433902,0.291153751720342,-16.9598552769844,0.0840000000000001
"3062",3061000,0.00349213575345618,0.00187214582514897,0.934553271735926,2.97029497627117,0.421906040377438,-16.4943060526039,0.268
"3063",3062000,0.0031215032816071,0.00141726344018519,0.929126084034165,3.02915031803241,0.13751067954079,-17.6246143861673,0.217
"3064",3063000,0.00327165536137784,0.00139726876611892,0.653025940150782,2.7898470300274,0.161732429219962,-15.2406298780662,0.32
"3065",3064000,0.00443167090625662,0.00231578315125721,0.790712376273928,2.92315379009222,0.60762995569866,-15.7154906938422,0.105
"3066",3065000,0.00449904317171093,0.00163349057849106,0.579578099246976,2.92625477927455,0.254663903930822,-14.5917083643051,0.293
"3067",3066000,0.00426702179153434,0.00342963208978063,0.61584930048643,2.92606432150679,0.10095027999397,-17.8476084921529,0.185
"3068",3067000,0.00585658099852416,0.00252366942983731,0.615849315095498,2.92607993682534,0.228619967602257,-16.2138514548721,0.194
"3069",3068000,0.00477161972475989,0.00239987419576008,0.61584931606604,2.92606807683727,0.538833204557971,-15.0353431686774,0.356
"3070",3069000,0.00529055697893639,0.00238221913747283,0.61584931606604,2.82164597963241,0.294868614051576,-14.6307920628113,0.255
"3071",3070000,0.00578588902310387,0.00221396501219707,0.61584931606604,2.81476173588835,0.491452131010202,-14.6782567704968,0.164
"3072",3071000,0.00276051529967748,0.00240751947629298,0.615849316066044,2.90329373157852,0.162469950862169,-16.1004010489867,0.246
"3073",3072000,0.00352516609121776,0.0022705610181392,0.615849316214379,2.89272707308986,0.285820822745514,-13.9639005541824,0.271
"3074",3073000,0.00329631662794649,0.00228973039180092,0.61585032555337,2.8612385167371,0.417798141415725,-14.2586695007597,0.241
"3075",3074000,0.00336689134973007,0.00266482588700108,0.62183585203509,2.68241409681215,0.384900540540409,-14.8778584341101,0.225
"3076",3075000,0.00455634319452946,0.00250500021766552,0.585069234139478,2.70397832196774,0.0992903975418181,-15.9924211162783,0.155
"3077",3076000,0.00418689713612478,0.00217318704039946,0.585069234139478,2.70336641784877,0.40822239492877,-13.7309538337419,0.277
"3078",3077000,0.00560020207457186,0.0016415509796523,0.616606022935548,2.7033663322371,0.573379764830005,-17.2913127263329,0.204
"3079",3078000,0.00441912713095239,0.0042918014559877,0.606706292237794,2.7033663322539,0.521878794797359,-18.2896651404194,0.189
"3080",3079000,0.00500593442372831,0.00220812466956017,0.606705663355462,2.70336633225393,0.555952336582916,-14.9485575111905,0.304
"3081",3080000,0.00500593442372831,0.00163755488013911,0.606705663341573,2.70336633246048,0.527783604983935,-15.9179156843013,0.208
"3082",3081000,0.00701866548441853,0.0038937955469409,0.606705663341594,2.70336634436039,0.291539299710823,-20.4711839532649,0.296
"3083",3082000,0.00386690611493674,0.00271697824593381,0.606705663346481,2.70376242980046,0.331219360343459,-14.5950220775661,0.189
"3084",3083000,0.00537940413999968,0.00269038359296451,0.606705662350159,3.09567867210094,0.286540591512915,-17.3174296328091,0.234
"3085",3084000,0.00454615201953906,0.00326559316839691,0.606614620556813,2.63108201965875,0.407680524032983,-16.1417779421881,0.207
"3086",3085000,0.0044432476176634,0.0029084872945764,0.621141462655121,2.59251163296449,0.100549969486246,-17.4355008974456,0.273
"3087",3086000,0.00561927947297651,0.00389324635701244,0.621141462655121,2.59251289285335,0.453340873170454,-18.4304601132948,0.256
"3088",3087000,0.00429757257013428,0.00149928786573435,0.621141462655121,2.59251152418495,0.343824783488528,-16.1337907417227,0.11
"3089",3088000,0.00445029849359233,0.00367461012753224,0.622173139437723,2.59251141489219,0.417012763003134,-19.7580465872658,0.403
"3090",3089000,0.0061907199148997,0.00318939963619275,0.622173232219711,2.59251148567482,0.519473727075514,-17.3677041975923,0.146
"3091",3090000,0.00536007994258871,0.00157202810929895,0.622173232217158,2.84222898103735,0.327861175814375,-14.7610627404392,0.313
"3092",3091000,0.00405969255679222,0.00216909417867618,0.622173232218876,2.79795066129804,0.411797645356583,-13.3811661601553,0.261
"3093",3092000,0.00463946661783449,0.00179342658691393,0.622173231348528,2.98213246795678,0.259874141318417,-14.769876653597,0.22
"3094",3093000,0.00401476620530413,0.00170261937269064,0.622025026889572,2.89293354776798,0.46262387848027,-14.4038877606587,0.248
"3095",3094000,0.00486076827991135,0.00194487878363604,0.417190855727734,2.70561283719897,0.332725295344889,-14.7320451513874,0.242
"3096",3095000,0.0070152295787216,0.00227581558592865,0.35250749297508,2.70549952673583,0.285372251165086,-17.7146186572123,0.195
"3097",3096000,0.00655550922126512,0.00133198186704576,0.834351480868926,2.70432176955015,0.278427601409616,-18.4704197060747,0.18
"3098",3097000,0.00459150925163143,0.00335970243644036,0.832643255955574,2.76920099799808,0.382978103860042,-16.1466514918795,0.279
"3099",3098000,0.00335639504101461,0.00221650959739399,0.832643223347151,2.93868001353798,0.332989231878237,-13.986583710161,0.204
"3100",3099000,0.00430593353995643,0.00221322450190905,0.832643223357942,2.93945491037787,0.341770666381466,-13.7290130446165,0.325
"3101",3100000,0.00476136694628401,0.00460957150489985,0.832643223357939,2.94137860343087,0.393354071468418,-19.343492498937,0.176
"3102",3101000,0.00711582751262521,0.00187654225182149,0.832643223357937,2.87916065171647,0.00457988907101237,-18.7717115385269,0.24
"3103",3102000,0.00349264682370357,0.00213270751842356,0.83264322337678,2.96926692220644,0.267370582641347,-14.1154446929997,0.227
"3104",3103000,0.00332691993965701,0.00206475139061874,0.832643616923321,2.78931137205489,0.299065509743985,-13.8486810789012,0.276
"3105",3104000,0.00303498755686629,0.00266804986281475,0.824503160748946,2.89583973506721,0.374501289091881,-15.2365558477441,0.213
"3106",3105000,0.00463823662584469,0.00186740597134994,0.783691941774493,2.88837345135049,0.347624183201087,-13.5236486777693,0.24
"3107",3106000,0.00375613913932352,0.00209019375063255,0.783691941774493,2.90777882159273,0.119219554135706,-14.6035053335223,0.227
"3108",3107000,0.00411915946398079,0.0020436762312276,0.42353312848974,2.80325136575883,0.552539259137884,-16.100373689877,0.212
"3109",3108000,0.00949838832387469,0.00229977658385095,0.413165892642605,2.60772356738282,0.616476063523122,-20.7586906996057,0.137
"3110",3109000,0.0037579706647485,0.00227659187797033,0.413165992752669,2.6050492949607,0.364384351441442,-15.3021944501484,0.334
"3111",3110000,0.00515868907103679,0.00170248597150307,0.413165992753683,2.60512040176332,0.251175869387814,-16.4885150945679,0.221
"3112",3111000,0.00470868380270658,0.00181150547206653,0.413165992753962,2.60510271283435,0.436788959551973,-15.5599877629982,0.22
"3113",3112000,0.00353375100581309,0.00199851326795845,0.413165992754759,2.60374119847164,0.384754881168872,-15.3975103930312,0.367
"3114",3113000,0.00412538563758804,0.0021404066567124,0.413165988533899,2.57793180446412,0.4809107575249,-15.6088565389517,0.114
"3115",3114000,0.00319567572017799,0.00214978858183225,0.413166073750976,2.79856454183045,0.215343322404036,-15.6913767042113,0.257
"3116",3115000,0.00329334816080725,0.00253658197855262,0.83821302170216,2.79870065979185,0.321230114902054,-14.5836111312191,0.219
"3117",3116000,0.0038249078328778,0.00194958428251818,0.756400281642852,2.79869674016243,0.252334467887919,-13.3940208686881,0.186
"3118",3117000,0.00543908613473259,0.00164249393842505,0.748582225048158,2.7986967401479,0.291706054368019,-14.6503719045699,0.344
"3119",3118000,0.00494183548369051,0.00152074562704585,0.635068589026955,2.79869674014838,0.282302687240924,-14.5295811687727,0.106
"3120",3119000,0.00539895801335676,0.00356344951073509,0.63478941686152,2.79869674014838,0.299765172691165,-17.4373030055572,0.37
"3121",3120000,0.00399356052040562,0.00260199438231455,0.634802640159828,2.79869674014838,0.248117816927277,-14.3976329328104,0.118
"3122",3121000,0.0034872226296168,0.00190853307648832,0.634940720427906,2.79869674014838,0.237402894413518,-13.5917274685207,0.273
"3123",3122000,0.00445702294674263,0.00178021670047986,0.766783346236528,2.79869674015314,0.2528952492384,-13.6791405468428,0.248
"3124",3123000,0.00444760832578177,0.00202536233714108,0.654015796271933,2.79869672926169,0.397250278859581,-13.3119716273833,0.218
"3125",3124000,0.0065342898601138,0.00346316547984877,0.669387475200368,2.79872196647312,0.640710670023843,-17.4843401677471,0.266
"3126",3125000,0.00449528358144982,0.00257709928968109,0.669387210185499,2.93629767890829,0.42183537034463,-14.3307827849017,0.237
"3127",3126000,0.00476054854417838,0.0018977157263834,0.669387211579568,2.82229712784059,0.404741077114561,-13.5191346039201,0.127
"3128",3127000,0.00501920098119622,0.00171410301195453,0.669387211590973,2.82229712784059,-0.0460118398863354,-17.0850322179751,0.259
"3129",3128000,0.00465800063831986,0.00138744416010011,0.669387211589749,2.82260014797617,0.431023734820329,-15.3572810929274,0.137
"3130",3129000,0.00381929705640715,0.00219516422057598,0.669387211590141,2.82251900247266,0.384386575352322,-13.2977210290217,0.337
"3131",3130000,0.00480179435356284,0.00234618841877145,0.669387211597726,2.82251900241744,0.0661151002153504,-18.9348135735761,0.264
"3132",3131000,0.00387834690903434,0.00200084225185215,0.66938724135642,2.82251900113905,0.492592903118066,-13.8743841904113,0.256
"3133",3132000,0.00508290893148777,0.00209002839035858,0.669537121718222,2.82245320431415,0.339171026661254,-13.8196030382646,0.236
"3134",3133000,0.00340004671203113,0.00221285952604758,0.63498561858272,2.85513361696061,0.367539514477722,-13.7227880772859,0.287
"3135",3134000,0.0050617379532305,0.00141711072823649,0.920866917205021,2.85513361696061,0.396346495883992,-15.6947275944884,0.176
"3136",3135000,0.00277172239357954,0.0021051776871187,0.815308566268541,2.85513361696061,0.337791959002878,-14.8422717572923,0.128
"3137",3136000,0.00564194735831586,0.00201517349560549,0.815348937698516,2.85282506321165,0.262631337925588,-14.7768502915482,0.318
"3138",3137000,0.00295241622323802,0.00144591332270333,0.815348938353259,2.85282527096092,0.237370676900412,-15.0900715490884,0.194
"3139",3138000,0.00571610922501479,0.0023183776429352,0.815348938352954,2.85282527053561,0.494976161678487,-15.8575559894592,0.259
"3140",3139000,0.00510112020377796,0.00305876011197053,0.815348938352954,2.8528252705356,0.630991991436669,-16.4170250745686,0.283
"3141",3140000,0.00642075660720931,0.00257613847657861,0.815348938352954,2.8528252705356,0.247972138957648,-16.5839961667632,0.253
"3142",3141000,0.00640403648405451,0.00204504454244049,0.815348938352954,2.85282527053559,0.341912845803421,-15.3739529226899,0.282
"3143",3142000,0.0045263062625846,0.00208267990830784,0.815348938352954,2.85282527075864,-0.0172225376315827,-16.2995912825224,0.209
"3144",3143000,0.00301301605900201,0.00182842896389494,0.815348938352939,2.85282703404826,0.197251034605357,-14.4407362181516,0.278
"3145",3144000,0.00660550388081632,0.0018985847092203,0.815348938204678,2.91957162767606,0.521112991114103,-16.1664923049064,0.246
"3146",3145000,0.00482947922956838,0.00178342695191568,0.815351679174346,2.78579372035499,0.455270654840553,-14.2350044619589,0.199
"3147",3146000,0.00393608663076669,0.00287177703397137,0.774606257923192,2.78579372035499,0.271465381998553,-14.9233225256016,0.271
"3148",3147000,0.00393608663076669,0.00243976472834968,0.690995452549705,2.81243984987102,0.416032989486573,-13.6231825033414,0.106
"3149",3148000,0.00454967842315002,0.00204633063179188,0.690995452549705,2.81298499802247,0.369474276091648,-13.3155092740135,0.152
"3150",3149000,0.00299537202875754,0.00155614417609344,0.744404306117718,2.81298501447789,0.330162486805627,-14.3963118492432,0.407
"3151",3150000,0.00375999651785087,0.00189561987392623,0.745000051327885,2.81298501447878,0.46554195976256,-13.7271801628143,0.0780000000000001
"3152",3151000,0.00375999651785087,0.00220609491827888,0.745002639862297,2.81298501447877,0.43425521801287,-13.4941387164806,0.243
"3153",3152000,0.00370801513653741,0.00291101912477077,0.749806436548363,2.81298501446964,0.437985602155321,-14.7653235262837,0.369
"3154",3153000,0.00372356108020576,0.00238865109266594,0.78662078383979,2.81298490289211,0.399212931669018,-13.7020526116025,0.115
"3155",3154000,0.00372356108020576,0.00137026059975735,0.658943573396458,2.8129400751023,0.326117642780716,-14.5468765559353,0.257
"3156",3155000,0.00584125630547465,0.00287441674515154,0.658942395798402,2.8129400751023,0.373153757222779,-15.7362937644246,0.0820000000000001
"3157",3156000,0.00279889910231097,0.00319788473779714,0.65894217991564,2.8129400751023,0.185949459764882,-17.4122377731267,0.351
"3158",3157000,0.00360767694466062,0.00164831397233154,0.6589421797657,2.81470104983577,0.411204962972049,-13.7914395652814,0.232
"3159",3158000,0.00360767694466062,0.00318031756548406,0.658942179749481,2.81471157070323,0.367372219000391,-15.4508737483072,0.107
"3160",3159000,0.00485652377892771,0.00239476031575953,0.658942179749399,2.81471157016884,0.342077706082576,-13.9747145266993,0.364
"3161",3160000,0.0030811749663495,0.00204803512446392,0.658942179749346,2.81471157016883,0.209432381976721,-14.1946079966922,0.323
"3162",3161000,0.00382010371074873,0.00262397456957001,0.658942179757514,2.81471157016889,0.362809144843718,-14.0078034048976,0.289
"3163",3162000,0.00372797459405424,0.00221479728761918,0.658942494890998,2.81471157317417,0.479431714946887,-13.8695324653515,0.229
"3164",3163000,0.00472997436884076,0.00216858146088425,0.649430081960332,2.81471188718604,0.560564743900092,-14.6110397814452,0.27
"3165",3164000,0.00314148887977769,0.00354770586455995,0.704592162911709,2.66019410878552,0.105688776568382,-18.6250356406634,0.242
"3166",3165000,0.00571109325459819,0.00293436709627523,0.855092361009298,2.9459780674691,0.292038885318113,-16.5060486901719,0.152
"3167",3166000,0.00470445559652153,0.00163023838122546,0.852733019895382,2.9459780674691,0.397474839306983,-14.4474941438673,0.194
"3168",3167000,0.00625468663995941,0.00214796571417565,0.852732454180525,2.89299081341937,0.412368547377419,-15.1768607237668,0.247
"3169",3168000,0.00461633330140955,0.00256266072895714,0.85273243843488,2.89297706433555,0.356045676754756,-14.2770025398289,0.242
"3170",3169000,0.0048450358637273,0.00150581258479108,0.852731900947007,2.89297702832592,0.487290591387529,-15.6033836194894,0.302
"3171",3170000,0.00517325055138584,0.00241764274400535,0.874756755941372,2.89297702832407,0.415384034038383,-14.3711999179957,0.182
"3172",3171000,0.00608808448379669,0.00192755027883623,0.533534689935486,2.8929770283122,0.379584690760714,-15.4971117114192,0.256
"3173",3172000,0.00575684981819508,0.00261498422419949,0.667876798108601,2.892977265528,0.408205494275607,-15.1429940234685,0.291
"3174",3173000,0.00288277436567704,0.00233374775814953,0.688985018025924,2.89300400046017,0.311909162860564,-14.7660737679768,0.192
"3175",3174000,0.00490107384853596,0.00296653148473429,0.680292627214689,2.78633592628286,0.289617018912215,-15.4601983857962,0.236
"3176",3175000,0.00345380793712786,0.0024459028105453,0.66881916235989,2.90445236807108,0.218181092793041,-14.4788611928429,0.173
"3177",3176000,0.00386182367946224,0.00283032042987607,0.668824192969573,2.70741971560964,0.230609710806983,-15.2203964210712,0.247
"3178",3177000,0.00445916565563825,0.00158114041634843,0.741038799215849,2.70684527816894,0.263303258800403,-14.5168765053039,0.252
"3179",3178000,0.00483307179930063,0.00178488216868413,0.995513884134142,2.70684527484773,0.361383650623334,-15.7841933288933,0.272
"3180",3179000,0.00415410023256028,0.00213426555031399,0.849875669820971,2.70684527466137,0.440919049492208,-14.4902153338844,0.167
"3181",3180000,0.00428508134799505,0.00246565549225598,0.826305649646025,2.70684527466111,0.379657924672916,-14.4526712630105,0.278
"3182",3181000,0.00409800663316856,0.0024292717030313,0.821495586699173,2.7068452746611,0.361002638312338,-14.345413657415,0.212
"3183",3182000,0.00468269282052957,0.00151204743605056,0.870852795994857,2.70684527465944,0.346321935266985,-15.4853940476234,0.338
"3184",3183000,0.00305678445162591,0.00235553529575221,0.871724348852612,2.70684533154214,0.324058049926425,-15.4537453278974,0.14
"3185",3184000,0.00444805202671176,0.00177989703665465,0.50153315765882,2.70607297402826,0.495587818359281,-14.8419948358578,0.29
"3186",3185000,0.00314783566606802,0.00303871959639124,0.501538633144922,2.38243406034388,0.329030500490022,-19.4603184012368,0.18
"3187",3186000,0.00365585586299869,0.00235973526311561,0.501538610972561,2.56934456414891,0.123269742017494,-16.8371543598066,0.188
"3188",3187000,0.00475033394922862,0.00137339769978366,0.501538610971954,2.56875278814157,0.265576843773164,-17.9096329410627,0.3
"3189",3188000,0.00559091720995397,0.00264736229366984,0.50153861097141,2.56875239893519,0.071322833780558,-18.8066682387026,0.194
"3190",3189000,0.00560376647453858,0.00162065900120385,0.501538610971116,2.5687523994029,0.356267981960172,-17.1469370384878,0.295
"3191",3190000,0.00605520640478469,0.00256213494919576,0.50153861096831,2.56875239868127,0.559436257974667,-16.8533281272617,0.15
"3192",3191000,0.00406457154955834,0.00208577969589612,0.501538610935492,2.56875239753542,-0.0482514034118261,-20.9781068569892,0.231
"3193",3192000,0.00541707813357452,0.00164004939166731,0.501538610754743,2.56857768806981,0.482490008501556,-17.42663804331,0.262
"3194",3193000,0.00465809767603961,0.00239047662977301,0.501486690859633,2.68294131064589,0.241096154991297,-15.110035248396,0.254
"3195",3194000,0.00356295323982936,0.00187337905205893,0.671986878818776,2.73026297560687,0.206705745704124,-13.911018081262,0.171
"3196",3195000,0.00417408966613146,0.00303228967962587,0.797558541512796,2.83883363373879,0.376941329286325,-14.9477919751492,0.238
"3197",3196000,0.00545423761151465,0.00214622579324049,0.89654110249857,2.84516856637461,0.401299137931303,-14.4585433910764,0.282
"3198",3197000,0.00438890018461982,0.00244450684279973,0.89653584351287,2.96785160402249,0.497889212941649,-14.5277463365041,0.267
"3199",3198000,0.00532303221670648,0.00262883233065939,0.896536379093696,2.8858112377695,0.508993903068498,-14.9524794457996,0.22
"3200",3199000,0.00299456154283325,0.00332384670152924,0.896537858919556,2.78091644915592,0.204530852605146,-17.879573815073,0.212
"3201",3200000,0.00464925858222183,0.00173646208804594,0.89661427536351,2.78074529260968,0.380886155023213,-14.2855225658242,0.229
"3202",3201000,0.00273134668527268,0.0011293643963949,0.912979226874799,2.78074521136865,0.277043572013428,-19.0050487603774,0.267
"3203",3202000,0.00467196821242605,0.00209056578965625,0.669423867329399,2.7790679475632,0.400752592377396,-13.471497847451,0.311
"3204",3203000,0.00513873841503041,0.00215482429602381,0.856385064839497,2.77733724248896,0.2817837323475,-14.5167196754826,0.1
"3205",3204000,0.00408785523478608,0.00300748029713071,0.853079619834588,2.76582613498014,0.485390757269274,-15.5281311196941,0.203
"3206",3205000,0.00526507660191843,0.00237561757616722,0.853958338103029,2.77270505701328,0.0286363261500224,-16.8389641205456,0.345
"3207",3206000,0.00373025833084054,0.00171076364436295,0.85871700055995,2.77270160395178,0.388922496870526,-14.0673339995123,0.115
"3208",3207000,0.00322558521866318,0.00174003002326968,0.857581273538884,2.77270160386282,0.360949263868309,-14.3623333046218,0.358
"3209",3208000,0.00341107318193954,0.00207659166214078,0.286636892344065,2.77270160386546,0.586019013152382,-20.3160007745014,0.184
"3210",3209000,0.0032907550641806,0.00244691333862097,0.595749766339902,2.77270160386547,0.350664372651518,-14.2822239923392,0.293
"3211",3210000,0.00438157374578165,0.00173321715271717,0.991016527663873,2.77270160378035,0.281340512426888,-14.86839338092,0.234
"3212",3211000,0.00470469201399922,0.00190261872512187,1.08089158540197,2.77270158675651,0.487176630890647,-16.6468392694543,0.26
"3213",3212000,0.00391030755302923,0.00276358074601455,0.628766681576102,2.77438007196311,0.377451321676746,-14.3528248144422,0.218
"3214",3213000,0.00396024086763954,0.00208931471877615,0.454987719452288,2.9246839697656,0.383830196982458,-15.0469976863912,0.274
"3215",3214000,0.00414633613981287,0.00266578128773272,0.661902240651408,2.9246839697656,0.313235345599421,-14.495172782353,0.182
"3216",3215000,0.00608066098171368,0.00443017727826148,0.984043404723354,2.96315262272387,0.440089842241471,-20.1474072260117,0.239
"3217",3216000,0.00492107925366864,0.00225408359130378,0.765012552014967,2.96198577919927,0.475551198617427,-14.3072753404598,0.199
"3218",3217000,0.00396183319407404,0.00256934328467846,0.807956421272845,2.96198576939806,0.437432022556828,-14.2858678260709,0.278
"3219",3218000,0.00407614705150218,0.00223581823088054,0.742446193174925,2.96198576939872,0.127933436495396,-14.9682232415328,0.309
"3220",3219000,0.00520259510091916,0.00230436260068577,0.919528508344872,2.96198576723479,0.327370101699695,-14.8491409881759,0.215
"3221",3220000,0.00558296349456891,0.00310961380062905,0.914774175561386,2.96169966975716,0.470658960301396,-16.1475049803831,0.251
"3222",3221000,0.00733550634945944,0.00174333389064625,0.915646683497351,2.82722155447424,0.367505862045434,-17.0462014996521,0.273
"3223",3222000,0.00570196772369608,0.00204487541933884,0.970806718482899,2.73557656840613,0.254226268832826,-15.9798074959946,0.146
"3224",3223000,0.00352547559751335,0.00238537819015864,0.788494445844249,2.74319989362697,0.341152456825715,-14.061673988057,0.281
"3225",3224000,0.00576766607326556,0.00214728621052809,0.788240941385884,2.8216574413368,0.432932729143301,-14.4863706081598,0.278
"3226",3225000,0.0047938991863735,0.00306094173651882,0.788240738189276,2.6537501410064,0.329097780574532,-16.2174352435769,0.208
"3227",3226000,0.00307573065939034,0.00263113086565834,0.7882407927452,2.63418898074256,0.150405848371294,-16.5889823441891,0.234
"3228",3227000,0.00477755241577532,0.0010317835083183,0.781580660269409,2.76723552079951,0.311031669811714,-19.1932249981062,0.244
"3229",3228000,0.00417328659126477,0.00171671227394002,0.658605051030904,2.73606558198224,0.372324295956307,-13.6244177133289,0.255
"3230",3229000,0.00553633188110264,0.00204699247615575,0.611484382303557,2.78717833509954,0.367772383418701,-14.2976813244412,0.238
"3231",3230000,0.00485475248270088,0.00240893860594412,0.62327816001107,2.76708823386142,0.594023860498628,-15.2088664438718,0.128
"3232",3231000,0.00386981160867,0.00168927464614208,0.539442931362455,2.76179508011518,0.337817544302267,-13.780439837146,0.255
"3233",3232000,0.00334558113843239,0.00235461107999917,0.834738636495826,3.02943133439578,0.171324378978618,-15.5881639913531,0.192
