"","gen","sig1","sig2","a1","a2","r","logL","accept_rate"
"58",57000,0.00409121015164541,0.00409885364318111,0.193564263245341,3.25641825639762,0.433084439157382,-45.3011874047233,0.264
"59",58000,0.00569403110958555,0.00469934631143887,0.47310291532727,3.47751620679601,0.27099517991157,-39.9923106477032,0.208
"60",59000,0.00658832422034615,0.00392381884054631,0.0118521586784984,3.35223062191151,0.309890636261084,-42.4899810224854,0.264
"61",60000,0.00527626472842684,0.00438517721171334,0.494841964776959,2.89644941576051,0.347457685066012,-40.2778571162979,0.206
"62",61000,0.00530070335862479,0.00376279513739063,0.375791507820121,3.16988518496438,0.231870786814692,-39.2072327702866,0.225
"63",62000,0.00632932023837466,0.00486785493676939,0.689431391468669,3.5713865695273,0.190107721316085,-41.6349444053803,0.24
"64",63000,0.00702101331876507,0.00541974272659314,0.381210656882355,2.71194273532245,0.414443174268427,-43.6935464708583,0.274
"65",64000,0.00570236769629789,0.00432557853900675,0.453056264364925,3.31671480674104,0.164680670068275,-39.819260689852,0.161
"66",65000,0.00541026025656539,0.00380195363552429,0.518951096993783,2.89563213371441,0.301147031869922,-40.4627268708416,0.276
"67",66000,0.00434312453008172,0.00505981116449579,0.511263828938476,3.04325214235529,0.403672733004225,-41.2538431749283,0.261
"68",67000,0.00488632909102099,0.00481282921529105,0.438121292181844,3.05396202572687,0.221509214221181,-39.9405310956672,0.143
"69",68000,0.00686614480085919,0.0048990162494177,0.784088105730929,3.03454520031369,0.503193536421182,-42.8684006935999,0.32
"70",69000,0.00594610301419821,0.00632623372997811,0.566507135021842,2.83970499476163,0.174705423057765,-44.1840681072182,0.179
"71",70000,0.00431529439439301,0.00324811198312871,0.417821135998761,3.12107120115216,0.232069251417431,-40.4962126868727,0.271
"72",71000,0.00579009497500444,0.00585437881626527,0.338102157399951,2.99823592172586,0.218075737414746,-42.1249468946362,0.283
"73",72000,0.00501725561583255,0.00394295656973593,0.615765760509476,3.31399415449095,0.366517543762143,-39.0987388153307,0.116
"74",73000,0.00482130367154901,0.00499887979140074,0.543630647234502,3.24964776435416,0.419775142857857,-40.1414319361762,0.325
"75",74000,0.0080498881090613,0.00316902700062375,0.809251289299562,3.19380398107016,0.340521907873918,-43.6886598443529,0.265
"76",75000,0.00724263046194395,0.00397323047582495,0.803897713062036,3.04566355404321,0.198256772084797,-42.1400256482855,0.164
"77",76000,0.00532907737683462,0.00409100203194889,0.829309789589653,3.4395152208974,0.44442917122891,-40.6776080150315,0.264
"78",77000,0.005206690270464,0.00347524163259361,0.846416813411997,3.29476397161714,0.102973531520326,-41.285575347401,0.125
"79",78000,0.00792169446821944,0.00442324884584358,0.876300261852986,3.29475057538278,0.334179810905591,-42.036119847435,0.378
"80",79000,0.00455864839085001,0.00575722459208413,0.876300261852986,3.29475057651572,0.0319440550299923,-44.6598660575712,0.105
"81",80000,0.00525129993234595,0.00368978922212911,0.542118630825624,3.2947505765157,0.394285426691536,-39.511671559795,0.412
"82",81000,0.00655121425233426,0.00444830424226233,0.862489429874287,3.29475057651547,0.396680776186821,-40.4987075167083,0.251
"83",82000,0.00671943559039568,0.00606606570879152,0.263014236480949,3.29475057572018,0.285024923053019,-42.8920653091086,0.229
"84",83000,0.00580738605590046,0.00439184787717684,0.264009413651656,3.2947063687313,0.427563391293163,-40.4663413858981,0.272
"85",84000,0.00417629298244665,0.00444650559345947,0.264041529836678,3.26275454175737,0.283106289069969,-40.8293977487199,0.197
"86",85000,0.00516872776143632,0.00502216594580399,0.264041511463621,3.35061112280456,0.140386950222602,-41.4446866652497,0.198
"87",86000,0.00537700742009212,0.00456111460286425,0.264041509908903,3.07305728663749,0.282598307161849,-39.7747621434296,0.294
"88",87000,0.00402048012440909,0.00661968110855017,0.262369407444103,3.07069313088568,0.0536700227488359,-46.8187282802722,0.233
"89",88000,0.00393692872729567,0.00339394469587663,0.219285745448811,3.07069393709985,0.246561327756383,-42.2326364422618,0.207
"90",89000,0.00468278159397107,0.00343250933194044,0.616384540498355,3.07067795601902,0.160860587705382,-40.4329761145777,0.226
"91",90000,0.00853801535482152,0.00351227535792854,0.624608936228764,3.04535147603903,0.425046883782122,-44.2506360272492,0.275
"92",91000,0.0069106074548657,0.00537901644685302,0.62815873065477,3.26843353714484,0.431241537036377,-40.9680030084651,0.249
"93",92000,0.00563682583618193,0.00372650827552114,0.638099306844521,3.01315787411711,0.28728803938409,-39.9278477863116,0.242
"94",93000,0.00590018790247721,0.00421935364084787,0.524019409562995,3.44766944348172,0.414352747007602,-40.0022338678888,0.187
"95",94000,0.00689797619977416,0.00474885080459279,0.523530993265481,3.45240771700985,0.161747631046949,-41.7728502130346,0.283
"96",95000,0.00682288282573576,0.0038042427672211,0.523679499239554,3.45588725748126,0.23831012149328,-40.8036673346083,0.255
"97",96000,0.00544793416469013,0.00384409041773932,0.52367778729739,3.36158280375755,0.278627202713009,-38.9850163595719,0.167
"98",97000,0.00555118247428942,0.0043874839059806,0.524688049797523,3.40882485374329,0.379305908557807,-39.3939859607954,0.242
"99",98000,0.00460490685751909,0.00399688617648189,0.303050231283691,3.40990116521402,0.111971862798271,-41.215494245874,0.286
"100",99000,0.00624824919428466,0.00813924598883442,0.416115759796018,3.55403991354429,0.412648084270878,-46.5506119703334,0.226
"101",1e+05,0.00470084266205864,0.00549818979146764,0.422501424670545,2.98290170312958,0.304553583155791,-41.034364403128,0.196
"102",101000,0.00432482574051926,0.00473633899874523,0.420092045529669,3.34106102882856,0.421863380100185,-41.2819906102546,0.231
"103",102000,0.00489515831708491,0.00419566519178751,0.619623135158977,3.34075345755313,0.440197961887907,-40.1132968999455,0.22
"104",103000,0.00481583809657756,0.0037564981569563,0.597029550573003,3.340458735875,0.044624632498619,-41.2793820077094,0.254
"105",104000,0.00530399697407817,0.00343877676686812,0.600118140981834,3.33779478967538,0.392723745391342,-40.0541542056478,0.313
"106",105000,0.00520495724166989,0.00375125663700242,0.600861411074341,3.38022683538186,0.391721699173537,-39.6134386008495,0.129
"107",106000,0.00740704026333315,0.00393872263155766,0.600468662835573,3.3876003179546,0.114292837408042,-42.3008367807523,0.276
"108",107000,0.00629226081907312,0.00407265286087401,0.361424770320892,3.38735731572628,0.0630594054212517,-41.8693608018528,0.167
"109",108000,0.00555592196172198,0.00373381047424667,0.449528545918392,3.38735746442856,0.311163922863379,-39.381325363732,0.266
"110",109000,0.00680403213285527,0.00549877487673718,0.344058979342292,3.38735746446387,0.389139492121358,-41.679122771086,0.238
"111",110000,0.00621583352368464,0.00662329569780557,0.345601375589282,3.38735746493016,0.248524366896833,-43.6427934143629,0.244
"112",111000,0.00607682770703901,0.00404270257406787,0.345513859831389,3.38735746500926,0.325825232298591,-39.9037405035695,0.227
"113",112000,0.00586415510950331,0.00370392895293902,0.345449668798567,3.38735748226095,0.406647078053671,-40.7155791010356,0.292
"114",113000,0.0048694135147842,0.00466907788948662,0.851199405288188,3.38665809797137,0.289308169803669,-40.1142954651992,0.263
"115",114000,0.00581670416587403,0.00406002369210588,0.405127019862993,3.41238117191411,0.432058151572806,-40.4987577082542,0.155
"116",115000,0.00557880734600105,0.004754671040685,0.531923541770004,3.09295976579411,0.354356366640482,-40.2969842231064,0.204
"117",116000,0.00583332926692756,0.00433857077468686,0.531924745304658,3.02329741564472,0.136784375709543,-40.6177256847587,0.265
"118",117000,0.00612451583679595,0.00442091892364303,0.531908325910462,3.0201989038322,0.224536441689189,-42.6258166284392,0.268
"119",118000,0.00534430382583878,0.00378037713979586,0.656225178663674,3.22747567791772,0.0347921267409174,-41.3568992570104,0.238
"120",119000,0.00561109203828565,0.00399649428864461,0.260438523755206,3.20921924947254,0.281305858043253,-39.5086238643196,0.196
"121",120000,0.00511321568823343,0.00304702733207978,0.339925863142944,3.21817249949527,0.363520349149026,-41.2764842037854,0.188
"122",121000,0.00576034633826406,0.00496924652588436,0.583021460149511,3.21935279874272,0.0464483293044441,-41.887389433635,0.2
"123",122000,0.00575936656501952,0.00315626007664511,0.364883477951934,3.22978757101506,-0.0119890213183105,-43.6924788562251,0.253
"124",123000,0.00400282564814012,0.00584942786343532,0.368841550697304,3.11165636846256,0.323172722283454,-42.7826603877934,0.234
"125",124000,0.00555314587877156,0.00777221733484855,0.384675143909919,3.10997921598772,0.0662304372628455,-47.1625758921315,0.286
"126",125000,0.00720829287257921,0.00372525922803925,0.598205773611015,3.06156819660047,0.232076756962382,-42.7190913468758,0.195
"127",126000,0.00573927922292686,0.00508619946700044,0.565673334701824,3.01129287173221,0.305936311223787,-40.2258922043329,0.199
"128",127000,0.00491478868191766,0.00389081574584155,0.565672685162878,3.00438692858899,0.21686528762348,-39.7603159282264,0.285
"129",128000,0.00377367681008737,0.005627611645399,0.565672772566911,3.00464430579748,0.358923359339137,-43.6446564721057,0.261
"130",129000,0.00665329091251439,0.00375065029932356,0.56567304956628,3.00480413470526,0.150800542762947,-41.4656678143557,0.155
"131",130000,0.00544826682320701,0.0040937383882329,0.565671504657783,2.99652130573881,0.531815761319418,-43.2043516022693,0.407
"132",131000,0.00531397676665737,0.00487635705895862,0.565728015969031,3.31213307834186,0.0408581192352468,-41.7048065535546,0.248
"133",132000,0.00405649035308515,0.00400540961637852,0.664969644969952,3.30836245883145,0.400093941649105,-41.1548959573262,0.243
"134",133000,0.00649893511989638,0.00474278332516678,0.711383827635911,3.31734008754293,0.294845913480039,-40.0614301097482,0.207
"135",134000,0.00600885358906255,0.00505497583294351,0.743329106614688,3.2603099256278,0.329883022023077,-40.0243140599391,0.233
"136",135000,0.00700825027557284,0.00566649846365971,0.743335056751345,3.2397928345684,0.424627664087929,-41.7270275012458,0.285
"137",136000,0.0063369670889789,0.00434817685341455,0.743335084342591,3.22216390092366,0.243273512903931,-39.9560717617542,0.15
"138",137000,0.00516824846470996,0.00342759380636999,0.743335048995364,3.3701751990479,0.273084292414236,-39.6761124104003,0.292
"139",138000,0.00493382151025677,0.00436606545855061,0.74333563120994,3.24587343929982,0.140632353316569,-40.1734343813684,0.263
"140",139000,0.00713766879744728,0.00589831560967065,0.74301946675984,3.2419809441094,0.332330837974128,-42.3935091450821,0.194
"141",140000,0.00553195422531325,0.00372995456826131,0.284634788364033,3.24196537988511,0.325843089327815,-39.5880527871452,0.227
"142",141000,0.00660203103092543,0.00441485247327327,0.162231973325736,3.23008670057146,0.508207121539348,-42.4920061196922,0.271
"143",142000,0.00641083779929893,0.00488518661104116,0.161207744086514,3.00340093438258,0.307437432546758,-41.1972323121544,0.198
"144",143000,0.00525025070450707,0.0048265611883603,0.163010214616733,2.97261242844137,0.202681504807654,-41.4192830670523,0.27
"145",144000,0.00491185433998699,0.00519550194679403,0.18478434128373,2.97539744986611,0.287160494532428,-41.3485904432957,0.159
"146",145000,0.00788718375322647,0.00466022989795547,0.235365338001014,2.97536956469546,0.359814913369342,-42.3654389801133,0.284
"147",146000,0.00592562646576829,0.00402410519965416,0.258505787080843,2.97600768234766,0.272123521832656,-40.2353350437122,0.241
"148",147000,0.00479155191120043,0.004417515072581,0.255269639164893,3.00754806811023,0.179963821708844,-40.7255853201467,0.212
"149",148000,0.00653612758345146,0.0054830381976139,0.255268342415869,3.05530649826922,0.188847964134397,-42.4738501911148,0.16
"150",149000,0.00435384355308007,0.00564728252320993,0.25526834564594,3.05159916006083,0.149870885832224,-43.0461729186222,0.306
"151",150000,0.00495636576326356,0.00416853766618499,0.255268343700984,3.05133179384983,0.239779006177757,-39.8953368523137,0.292
"152",151000,0.0055362023649882,0.00508363721656667,0.255268635320967,3.1326621297786,0.390876007519267,-40.362731203785,0.257
"153",152000,0.00696936312197859,0.00455377990131783,0.256133672962628,2.80152903797107,0.355239437347329,-43.1129442832039,0.195
"154",153000,0.00504072998041675,0.0040170923069783,0.510419668831135,2.79871814607367,0.2441672142759,-41.3196521470499,0.223
"155",154000,0.00622157669643112,0.00536772676056208,0.517685467027888,3.01674374471896,0.249521837956095,-41.1392255891173,0.265
"156",155000,0.00494569715834083,0.00480701408014034,0.555102570136228,3.24948708437837,0.319196515548388,-39.215706737371,0.154
"157",156000,0.00670629427009243,0.00561998120552551,0.555090170310683,3.09798459021663,0.351514394961875,-41.274874814918,0.336
"158",157000,0.00395131465439246,0.00430515655342465,0.555071968736225,3.07122893271275,0.251297654383784,-40.6159680386313,0.217
"159",158000,0.00542262831016989,0.00445314101922461,0.555090153871736,3.46092044912463,0.452144738520553,-40.4512666916268,0.195
"160",159000,0.00646986453571704,0.00397046180649715,0.556085890478912,3.25318945548862,0.359505085876426,-39.5045372456842,0.277
"161",160000,0.00492997044123868,0.00429760036584236,0.417052597798229,3.16220938265657,0.0760083795306074,-40.7969447571554,0.219
"162",161000,0.00511215385828617,0.00411922583901615,0.41174366068626,3.3760580764237,0.451284798098641,-40.7289116670064,0.239
"163",162000,0.00501739454466401,0.00323742671007653,0.410697231364981,3.46846754307753,-0.00021844155722537,-43.7335090555982,0.201
"164",163000,0.00491160199002821,0.00392690794090947,0.410697212779795,3.24255395107473,0.286101147852375,-38.9380240174233,0.291
"165",164000,0.00599742218649454,0.00515683950651364,0.410755911685005,3.24255963703997,0.379810353541877,-39.9741802783409,0.235
"166",165000,0.0056548407143457,0.00438359495799029,0.609651394720993,3.20613818568005,0.126515177894827,-40.1510450834041,0.236
"167",166000,0.00498239327236316,0.00313300696953706,0.558761590446617,3.28968977140048,0.319112088227256,-40.1473436898834,0.184
"168",167000,0.00446682246826626,0.00545108214113604,0.566620960477784,3.35421177089434,0.316677310603243,-40.7192782809351,0.253
"169",168000,0.00457259710269667,0.0041873822337111,0.655734182383567,3.3953683808186,0.300498199796905,-39.4253452672733,0.293
"170",169000,0.00599098282571812,0.00585154814633297,0.354691794271638,3.31271559314816,0.424860461757635,-41.4686630805392,0.151
"171",170000,0.00574052950309672,0.00352806937923804,0.298276787972226,3.24034289086387,0.0847813899512326,-41.3322923191128,0.249
"172",171000,0.00500522592821222,0.00458456841025956,0.316229503611463,3.23830399012659,0.437762651709132,-40.4945290822319,0.254
"173",172000,0.00526018898863747,0.0049388762462241,0.0495270669885435,2.48442782227224,0.293527042212051,-45.8331727221143,0.248
"174",173000,0.00564086812856117,0.00456518170118942,0.0495270669885435,2.67261631379013,0.24080472661695,-43.8538806522762,0.134
"175",174000,0.006377922896724,0.00413978069559491,0.506499594295522,2.95074261443437,0.320549080056233,-40.3971690044783,0.302
"176",175000,0.00437809872110115,0.00679400221052988,0.506617762718118,2.98723230639709,0.34751388537895,-43.9265079674623,0.257
"177",176000,0.00677107143877457,0.00605748294485207,0.506622462831814,2.95606077889164,0.287309242870284,-42.8947104729715,0.184
"178",177000,0.00561927466348137,0.00412118634607971,0.506622687685877,3.18249720682625,0.100255020379468,-40.3198541797918,0.347
"179",178000,0.00607017580215174,0.00386801287657888,0.506628548545247,3.18249720682625,0.37732520744186,-39.3815844076577,0.0820000000000001
"180",179000,0.00701310880027199,0.00526294606447853,0.506738966807641,3.18249767675148,0.0883679737728106,-43.0319963061763,0.259
"181",180000,0.00608626525774263,0.00436226132652004,0.505572593655009,3.18253084841053,0.387822362505795,-39.3053871229269,0.337
"182",181000,0.00620633064783053,0.00441665652858392,0.506495218777565,3.18253023834635,0.298713332821022,-39.3154722574633,0.301
"183",182000,0.00493355201401693,0.00427717831553523,0.456957875305816,3.18262885770203,0.412628809914442,-39.5839365664159,0.141
"184",183000,0.006504698201296,0.00407343760890121,0.374144540755917,3.12268451765899,0.297208731428543,-39.7792626705567,0.332
"185",184000,0.00629907430586883,0.0063024012685446,0.784433443766475,3.6204355418506,0.428771662725084,-43.0293712307225,0.156
"186",185000,0.00731567770168462,0.0040669896584179,0.347146910769511,3.42857824663066,0.200972211935816,-41.8747902017637,0.152
"187",186000,0.00634229327204896,0.00362883649377357,0.346080655025584,3.4286769152301,0.306022327905236,-40.6818127279983,0.352
"188",187000,0.00483559569420964,0.0035967763705137,0.346096957435385,3.42867690200398,0.159174049319635,-40.645582206714,0.107
"189",188000,0.00330379957404151,0.00334988613728468,0.34614206219045,3.42867690162653,0.19909583923014,-44.7485188893781,0.427
"190",189000,0.00469001993346725,0.004929649213716,0.368895868726781,3.42867690945307,0.0542172283032135,-42.3596316532105,0.062
"191",190000,0.00515824788932731,0.00348778723047604,0.419388464523064,3.42867690085856,0.152881247536928,-40.4951666396059,0.477
"192",191000,0.00594117489293665,0.00462261207252848,0.782258456049842,3.42867704879526,0.303751217712418,-39.8527890427472,0.261
"193",192000,0.0048675711146632,0.00343317806437274,0.544101253347995,3.42360637872738,0.33873553594747,-40.0156213891298,0.256
"194",193000,0.00532614135504809,0.00417698889975988,0.609399304872174,3.02235722518704,0.211675596176227,-39.7385534699411,0.223
"195",194000,0.00548348606645334,0.00428256244336745,0.70018872270137,3.40413143879614,0.0659149332712579,-41.2542952170936,0.184
"196",195000,0.00712205002141863,0.00374768410005394,0.505603469221294,3.49699169498626,0.405896878474515,-41.8406163939749,0.215
"197",196000,0.00765497213307367,0.00388340844048002,0.53907995952159,3.50090777740987,0.321725480751345,-41.9480695014818,0.328
"198",197000,0.00623539951844558,0.00429810176250059,0.587853616432687,3.79966056558367,0.0944406277724348,-44.4798928264944,0.152
"199",198000,0.00431982047531076,0.00348453364472602,0.511934070967288,2.97199132137199,0.249764004285394,-40.7452644447172,0.251
"200",199000,0.00694671608290877,0.00434114598605627,0.704803081720887,2.97162871340889,0.261763433552107,-41.5345054160916,0.266
"201",2e+05,0.00625726507445741,0.00505976103353939,1.010940859886,2.9716705012853,0.0625510218773687,-44.7697138386447,0.152
"202",201000,0.00833059103735049,0.00410648177614283,1.17171582007174,2.97167062859361,0.0650661580690233,-47.5236173381499,0.256
"203",202000,0.00669608000370025,0.00355175950229946,0.295364725791417,2.97044693383684,0.373898154369056,-41.4626597008941,0.236
"204",203000,0.004391456097128,0.0047797731273016,0.283312627253486,3.12305097133142,0.445500142556157,-41.8888641763837,0.241
"205",204000,0.00687436046512279,0.00274464186359779,0.933801944623782,3.64520586080748,0.272722979585451,-46.4426871210674,0.187
"206",205000,0.00516527812138094,0.00443879908422533,0.500740685618908,3.64488489683604,0.2309064727984,-41.1455509547786,0.23
"207",206000,0.00621098997322707,0.00462652701047025,0.500923582355933,3.64488758526414,0.219701993415227,-41.7558519726114,0.221
"208",207000,0.00472181112700996,0.00473955452145525,0.494688957985611,3.64488153234778,0.0192153775998171,-43.7284581981088,0.281
"209",208000,0.00639346020755356,0.00474455392448657,0.503551836185017,3.00910657095587,0.347209845036416,-40.221416144091,0.26
"210",209000,0.00452969514823405,0.00604948518783034,0.517286203232591,3.00910657095587,0.266516813630662,-42.1435400841827,0.149
"211",210000,0.00642818602220072,0.00381379661537015,0.517807286370656,3.00910657095587,0.272086000406534,-40.2817943748427,0.225
"212",211000,0.00528456872891945,0.00516343367598247,0.517797465558043,3.34248730167076,0.267732986219149,-41.1638521924851,0.287
"213",212000,0.00582720911220798,0.00463118770911258,0.517809165290632,3.276732844874,0.316622769004513,-39.1402100588119,0.182
"214",213000,0.00600829856402274,0.00497463756918256,0.51664440752008,3.23011010917146,0.0377077966257577,-42.1898109003868,0.331
"215",214000,0.00639047554491235,0.00544611770902863,0.521960140041964,3.23763860697707,0.629415824408798,-45.0608718065279,0.104
"216",215000,0.0056161652912798,0.00343515297917411,0.116281560519742,3.23795749297747,0.234835751742721,-41.0949758198234,0.302
"217",216000,0.00446723300350378,0.00420677268050293,0.594737754057046,3.23797866820357,0.215450339837564,-39.364885826712,0.157
"218",217000,0.00528355339262046,0.00369338386269607,0.609087278636011,3.23797397313784,0.37717312126603,-39.3160896102791,0.299
"219",218000,0.00544745281862795,0.00594185893840866,0.611557485639457,3.23797741355564,0.520597654410451,-42.4092995891032,0.246
"220",219000,0.00498712108600158,0.00365531071725787,0.6115305164142,3.23789507632098,0.216614141162913,-39.1186251337424,0.173
"221",220000,0.00516814571748029,0.00451855167894236,0.610125547797597,3.23274532080572,0.0603756074284699,-40.9938129721483,0.31
"222",221000,0.00817697860192875,0.00405845766873618,0.60790092716715,3.17315461891475,0.506464136809429,-43.0974245259127,0.293
"223",222000,0.00568782204186324,0.0057472460683711,0.607554446772623,3.20300148717977,0.460350893902552,-41.1067950934076,0.157
"224",223000,0.00403571591940228,0.00521443599042803,0.634686307334834,3.18356638602889,0.377813610498703,-41.7851302461443,0.348
"225",224000,0.00575360619680768,0.00415997791614809,0.622129665705188,3.1721872534431,0.426251092421061,-39.6734617817862,0.0940000000000001
"226",225000,0.00496650801529847,0.00386955897715122,0.269747258552835,3.15878023246976,0.329210784771835,-39.5865334241653,0.301
"227",226000,0.00545846136358715,0.00466886752955824,0.577288936065549,3.29804854895166,0.291807071607052,-39.072046567969,0.145
"228",227000,0.00569029114045538,0.00637573441457353,0.563367448367692,3.29973655060261,0.464447913420824,-42.0805421869659,0.291
