"","gen","sig1","sig2","a1","a2","r","logL","accept_rate"
"78",77000,0.00475479195564603,0.00272475839895765,0.893917686269534,-0.773489725587314,-0.0758128886008952,-16.9352268045243,0.274
"79",78000,0.00356435182736928,0.00245924530700119,0.499903396991295,-0.730745625120701,-0.29000090840803,-16.6326555354212,0.293
"80",79000,0.00404528353775267,0.00245924530700119,0.499903396991295,-0.730745625120701,-0.225699975416552,-16.4424831463631,0.132
"81",80000,0.00702596302025217,0.00318599851544759,0.499903396982338,-0.730745625120701,-0.466489276689745,-20.0851209427474,0.06
"82",81000,0.00506862054905731,0.00246450963421485,0.499903404172232,-0.730745625120701,-0.242776928782761,-17.1178290106319,0.227
"83",82000,0.00472945410048886,0.00396350840143241,0.499902405227129,-0.730745625120701,-0.514589463935123,-19.3938941170537,0.149
"84",83000,0.00543580778286809,0.00303100586935708,0.558636316114959,-0.566765769655677,-0.467036555614063,-18.5269539441501,0.266
"85",84000,0.0039952178954925,0.00265644480586007,0.581982878365052,-0.567236991268237,-0.214882019936517,-16.8119072935806,0.209
"86",85000,0.0041655134164014,0.00252699360358127,0.797881409967945,-0.567236972609441,-0.18616690649571,-16.8414543775792,0.147
"87",86000,0.00490692844607491,0.00235840497047341,0.797822217025943,-0.567236972600552,-0.0318326607236721,-18.7163680882171,0.354
"88",87000,0.00367857650222406,0.00413502792610605,0.797822217028458,-0.567236972600552,-0.371314621210719,-18.7702526573045,0.153
"89",88000,0.00342648257673189,0.00350844596668577,0.79782221702866,-0.567236972600552,0.000478429381539414,-18.9921746469543,0.4
"90",89000,0.00469407527975799,0.00377549081802463,0.797822217028895,-0.567236972600552,-0.368889328371234,-18.2258264541792,0.1
"91",90000,0.00306600677755895,0.00307747596308052,0.797822217028765,-0.567236972600552,-0.284898833997117,-17.5449280552745,0.428
"92",91000,0.0045409980532614,0.00336780895954895,0.797822216987316,-0.567236972600552,-0.152961471112162,-22.1945377887681,0.289
"93",92000,0.00469388707288051,0.00335264750966545,0.797823397362923,-0.567236972600552,-0.270550839165699,-17.5548766005232,0.236
"94",93000,0.00365188086020459,0.00436506198778186,0.788912337533178,-0.567236972600552,-0.49284613062881,-20.46199619788,0.233
"95",94000,0.00384375164742278,0.00284133842366267,0.806083621936622,-0.567236972600558,-0.341200752177503,-16.9051416519267,0.28
"96",95000,0.00449660427338336,0.00317942260428743,0.891798214190974,-0.567236972847751,-0.288861389130687,-17.5477301674329,0.163
"97",96000,0.00556156993525691,0.00274797785779127,0.895488453884264,-0.567237487219058,-0.259892464414501,-18.4922660974371,0.303
"98",97000,0.0050617008509926,0.00424667860620507,0.895485905007331,-0.502388722522961,-0.355500541961677,-20.4084693766181,0.234
"99",98000,0.00350099138278158,0.00263208750153479,0.895489267914659,-0.735299292971839,-0.11406014863219,-16.190609388699,0.244
"100",99000,0.00470371051986847,0.00232746812555692,0.921565970386742,-0.735299292971839,-0.306670565215041,-16.4956123390649,0.187
"101",1e+05,0.00370058802122626,0.00295262391138578,0.635130232924052,-0.735299292971839,-0.316027717344923,-15.8831727433262,0.205
"102",101000,0.00424202241930117,0.00357235191800353,0.620468968404018,-0.735299292971839,-0.0156102502620569,-18.435140701235,0.168
"103",102000,0.00516856463487409,0.00291586472045239,0.620852791793981,-0.485926520623837,-0.28724718543581,-18.4044055068543,0.272
"104",103000,0.00521763253997028,0.00339948085788291,0.620812698107496,-0.502321973789506,-0.214542341613275,-18.9513977718225,0.146
"105",104000,0.00384325221962377,0.0027730461000742,0.620812804086531,-0.502323658578362,-0.210727038154979,-17.3602616783848,0.38
"106",105000,0.00269856285052238,0.0025556181836806,0.620811903519995,-0.502323658657453,-0.180486557899431,-19.184421248578,0.116
"107",106000,0.00452762715818555,0.00414347486145626,0.620812491007017,-0.502323658657453,-0.307108192772046,-19.1569967994326,0.352
"108",107000,0.00449779119297417,0.002901165470662,0.620643499912281,-0.502323658657453,-0.512555463124003,-19.3551898289692,0.133
"109",108000,0.00383653610274467,0.00216709497230335,0.615480212019994,-0.502323658657453,-0.234792674055581,-18.1052829436622,0.376
"110",109000,0.00618617531285604,0.00312079710252504,0.615480212019994,-0.502323658657453,-0.404135899107996,-19.6728082725179,0.0820000000000001
"111",110000,0.00500343450219151,0.00549429502958787,0.64541375523523,-0.502323658657453,-0.213125757943914,-22.8956390593247,0.356
"112",111000,0.00353058251936951,0.00294781057306109,0.646456977813744,-0.502323658657453,-0.241972394855376,-17.3605490834775,0.283
"113",112000,0.00625452063269654,0.0032389184477562,0.554123764465115,-0.502323658657453,-0.0666908117341339,-21.4628106699846,0.284
"114",113000,0.0046759352816064,0.00358038130065305,0.554123764465115,-0.502323658657453,-0.207788137790752,-18.8437126854842,0.145
"115",114000,0.00296221629515727,0.00422652717899773,0.704069679524426,-0.502323658657453,-0.178971888789987,-20.2273430305565,0.224
"116",115000,0.00471776246692492,0.00328104442623985,0.704026823787613,-0.502323658157044,-0.421625868091108,-18.2976959492505,0.327
"117",116000,0.00342078051006618,0.00293343558915422,0.704026811980129,-0.502316032174811,-0.29689623655737,-17.4509888024027,0.219
"118",117000,0.00442318729438524,0.00195305896137726,0.704026811975546,-0.500623704122524,-0.17339976523434,-19.3951922229794,0.199
"119",118000,0.00438677512458706,0.00283844788077692,0.704026811975546,-0.927972063373985,-0.109565913443026,-16.6359664836483,0.23
"120",119000,0.00554261094987957,0.00273780316141045,0.704026811975546,-0.927972063373985,-0.322043851121874,-17.2950827481905,0.21
"121",120000,0.00542957955362087,0.00267562343801778,0.70402681197553,-0.462054601755675,-0.255598623729826,-19.189783625895,0.143
"122",121000,0.00382460006035489,0.0027718876321517,0.704026811975531,-0.628442007036171,-0.258178024674251,-15.9448582619359,0.251
"123",122000,0.00513496028895663,0.0036723914065849,0.704026854761995,-0.669719495079778,-0.546836872014006,-18.9014840773127,0.21
"124",123000,0.00537675537841838,0.0036222096574102,0.70390045494583,-0.682882096183382,-0.428961464854571,-17.9009796472022,0.246
"125",124000,0.00460087301371945,0.00296556245298137,0.799774415046574,-0.712789230713321,-0.337796504000089,-16.0868643566678,0.292
"126",125000,0.00317517619108322,0.00264327090321664,0.799774415046574,-0.65124973993916,0.069320252782358,-18.8850152635031,0.183
"127",126000,0.00515447485848126,0.0033435766858255,0.817181134330185,-0.410549901604193,-0.224000447984081,-20.0386946737748,0.13
"128",127000,0.00478928232125216,0.00268064220811137,0.837377507880213,-0.396271824153248,-0.376050865297275,-20.5964599112176,0.344
"129",128000,0.00417553634626557,0.00305017910258682,0.837377226962305,-0.90602289010974,-0.0494832346155724,-17.0331970947145,0.181
"130",129000,0.00416582097661549,0.00216367138336246,0.837377227217449,-0.672025515299131,-0.399653371248405,-17.473868950141,0.233
"131",130000,0.00603443594704657,0.00309765783615951,0.837377227217446,-0.786854134276222,-0.363450447865242,-17.7653258544956,0.275
"132",131000,0.00551530915155718,0.00291366974333784,0.837377227217456,-0.901572700853819,-0.275140581170403,-17.06511527157,0.254
"133",132000,0.00348655748983015,0.00246404534938169,0.837377227129388,-0.987439197347096,-0.325725321852783,-16.3949623614426,0.209
"134",133000,0.00322465946271041,0.00271951871557078,0.837377811190841,-0.997210835205495,-0.201651428162089,-16.4746867201934,0.23
"135",134000,0.00421409752715957,0.00340603694615371,0.834110964330442,-0.673243789904878,-0.206218154698962,-16.7816580014101,0.288
"136",135000,0.0033546930115894,0.00332665955275548,1.10421884223366,-0.962743096147496,-0.190261855092171,-18.3394924916293,0.204
"137",136000,0.00346465042557728,0.00434110865609335,0.970813208550432,-0.945300748935576,-0.457567809988843,-19.8629350146238,0.218
"138",137000,0.00471113311242302,0.0019950965852565,0.822345364774322,-0.94529584441097,-0.187140603950769,-17.3513454951916,0.306
"139",138000,0.00286745865472648,0.00481445733512597,0.822332731240385,-0.945291796315831,0.0829749807310982,-23.1984596586281,0.133
"140",139000,0.00371197058613439,0.00286487592359103,0.822332731625912,-0.928723267340563,-0.270562440907733,-15.6931811369147,0.423
"141",140000,0.00393251694822178,0.00286487592359103,0.82233273165847,-0.928723267340563,-0.142512210938114,-16.0858050539511,0.054
"142",141000,0.00492582035141465,0.00258213317118708,0.822332731525683,-0.73997182120899,-0.194333469113631,-16.3018567861379,0.22
"143",142000,0.00438680572211166,0.0040829660448409,0.822334082256625,-0.741697930782935,-0.464161199655013,-18.1876349091755,0.226
