taxon	slide_no	leaf_no	ivd	dias	dcell	delta	phloem_path	bs_cellsize	bs_length	bs_width	palisade_cellsize	palisade_length	palisade_width	ws_cellsize	ws_length	ws_width	ws_wall_thickness	n_mucilage_cells	mucilage_cell_area	leaf_thickness	leaf_area	mucilage_total_area	ias	area_for_ias	ias_by_area	lmes	lmes/ias	threedee	threedee.types	perimeter	width	thicknessXwidth	gh
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	0.396613	0.046165	0.257838	0.440557	6	NA	NA	NA	0.006227	NA	NA	0.012502	NA	NA	NA	NA	NA	0.715871	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	0.494291	0.049682	0.274178	0.419481	NA	NA	NA	NA	NA	NA	NA	0.009517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	0.274789	0.062881	0.313591	0.406033	NA	NA	NA	NA	NA	NA	NA	0.006626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	0.151047	0.047493	0.226697	0.355142	NA	NA	NA	NA	NA	NA	NA	0.008403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	0.320254	0.039086	0.199564	0.248511	NA	NA	NA	NA	NA	NA	NA	0.012409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.35896	0.415478	NA	NA	NA	NA	NA	NA	NA	0.007493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.109292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.265895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.188769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.108943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.089248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.180271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.28227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.167788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.276047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.201054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.244297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.300068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.29397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.216741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.116821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.076533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.083929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.172167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.269433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.151365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.242455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.200371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.277891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.198727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.288421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.295251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.153671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.225002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.082708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_axilliflora	Calandrinia_axilliflora_lf1sl2_10x	1	NA	NA	0.226573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.159743	0.036986	0.131602	0.526207	7	0.001574	NA	NA	0.002896	NA	NA	0.002653	NA	NA	0.001103	NA	NA	0.892385	2.789867	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.116883	0.048031	0.126663	0.515664	6	0.001578	NA	NA	0.002235	NA	NA	0.003598	NA	NA	0.001718	NA	NA	0.957742	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.190958	0.045832	0.094312	0.517653	8	0.002886	NA	NA	0.002089	NA	NA	0.00419	NA	NA	0.001291	NA	NA	0.905328	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.085973	0.034165	0.099819	0.541571	7	0.001846	NA	NA	0.003314	NA	NA	0.003854	NA	NA	0.001596	NA	NA	0.887815	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.311764	0.032609	0.167863	0.525257	5	0.001375	NA	NA	0.003731	NA	NA	0.003599	NA	NA	NA	NA	NA	0.993082	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.1488	0.0384	0.191117	0.500694	7	0.0014	NA	NA	0.002196	NA	NA	0.004492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.206581	0.052501	0.228203	0.486295	7	0.001281	NA	NA	0.004065	NA	NA	0.002517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.273225	0.068971	0.281724	0.486834	NA	0.001236	NA	NA	0.002838	NA	NA	0.002773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.166851	0.068483	0.338852	0.46206	NA	NA	NA	NA	0.002494	NA	NA	0.004378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.216949	0.044918	0.295761	0.442	NA	NA	NA	NA	NA	NA	NA	0.003225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.182761	0.102797	0.2725	0.445566	NA	NA	NA	NA	NA	NA	NA	0.003864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.137382	0.061116	0.369158	0.432094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.087451	0.16991	0.402165	0.430221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	0.089053	0.181265	0.337247	0.40687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.41535	0.377363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.392816	0.291865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.429009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.093385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.061369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.088579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.184662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.227219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.313598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.227414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.391845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.401251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.063426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.119849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.084282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.112063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.162228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.182263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.23589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.283564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.162557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.209069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.246037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.256339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.16104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.334428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.294285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.330154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.353301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.373413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.414175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.384601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.427715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.420778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.384466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.369217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf1sl2_10x	1	NA	NA	0.398081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.334108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.091454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.100994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.155439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.103225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.075533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.228413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.176379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.107645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.17668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.173109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.237105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.287067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calandrinia_colchaguensis	Calandrinia_colchaguensis_lf2sl2_10x	2	0.137063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1
Calyptridium_umbellatum	Calyptridiumumbellatum_slide3_10x	1	0.169829	0.043733	0.191267	0.408413	9	0.003447	NA	NA	0.006053	NA	NA	0.003864	NA	NA	NA	NA	NA	1.117881	4.369932	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0
Calyptridium_umbellatum	Calyptridiumumbellatum_slide3_10x	1	0.317432	0.077954	0.137284	0.487345	6	0.003172	NA	NA	0.004108	NA	NA	0.003274	NA	NA	NA	NA	NA	1.110107	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0
